date_started,date_ended,declaration_type,disaster_type,disaster_title,days_lasted,county,county_fip,state,state_abbr,division_name,region_name,latitude,longitude
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Denton County,TX-121,Texas,TX,West South Central,South,33.1418611,-97.179026
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Fannin County,TX-147,Texas,TX,West South Central,South,33.5544296,-96.1526985
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Garza County,TX-169,Texas,TX,West South Central,South,33.1955897,-101.2523792
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Hall County,TX-191,Texas,TX,West South Central,South,34.4793521,-100.7097867
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Hemphill County,TX-211,Texas,TX,West South Central,South,35.9022267,-100.3497895
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Kendall County,TX-259,Texas,TX,West South Central,South,29.9603413,-98.7481167
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Hutchinson County,TX-233,Texas,TX,West South Central,South,35.8031909,-101.4339148
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Lavaca County,TX-285,Texas,TX,West South Central,South,29.3359054,-96.8350999
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Callahan County,TX-059,Texas,TX,West South Central,South,32.2728116,-99.456155
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Austin County,TX-015,Texas,TX,West South Central,South,29.8711291,-96.2800864
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Coke County,TX-081,Texas,TX,West South Central,South,31.8277663,-100.5296115
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Cottle County,TX-101,Texas,TX,West South Central,South,34.159117,-100.3497895
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Bowie County,TX-037,Texas,TX,West South Central,South,33.4473287,-94.479976
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Delta County,TX-119,Texas,TX,West South Central,South,33.3493128,-95.7721204
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Falls County,TX-145,Texas,TX,West South Central,South,31.1636412,-97.0068393
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Galveston County,TX-167,Texas,TX,West South Central,South,29.3763499,-94.8520636
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Hale County,TX-189,Texas,TX,West South Central,South,34.1064941,-101.8891721
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Hays County,TX-209,Texas,TX,West South Central,South,30.0537607,-98.0028892
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Hunt County,TX-231,Texas,TX,West South Central,South,33.1967938,-96.1526985
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Lampasas County,TX-281,Texas,TX,West South Central,South,31.2737682,-98.2212979
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Kaufman County,TX-257,Texas,TX,West South Central,South,32.5889211,-96.3089299
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Bastrop County,TX-021,Texas,TX,West South Central,South,30.0458708,-97.3516558
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Brewster County,TX-043,Texas,TX,West South Central,South,29.6629938,-103.3587288
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Cass County,TX-067,Texas,TX,West South Central,South,33.0944342,-94.315422
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Collingsworth County,TX-087,Texas,TX,West South Central,South,35.0351623,-100.3497895
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Crosby County,TX-107,Texas,TX,West South Central,South,33.5500004,-101.2523792
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Glasscock County,TX-173,Texas,TX,West South Central,South,31.912308,-101.6157773
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Leon County,TX-289,Texas,TX,West South Central,South,31.2152685,-95.9832577
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Donley County,TX-129,Texas,TX,West South Central,South,34.9875355,-100.8903099
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Jack County,TX-237,Texas,TX,West South Central,South,33.2560382,-98.2212979
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Fisher County,TX-151,Texas,TX,West South Central,South,32.7398733,-100.3497895
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Kerr County,TX-265,Texas,TX,West South Central,South,30.0945305,-99.456155
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Hansford County,TX-195,Texas,TX,West South Central,South,36.3183749,-101.4339148
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Hill County,TX-217,Texas,TX,West South Central,South,32.0621768,-97.179026
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Bandera County,TX-019,Texas,TX,West South Central,South,29.7404135,-99.2785583
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Brazos County,TX-041,Texas,TX,West South Central,South,30.6504141,-96.3226072
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Collin County,TX-085,Texas,TX,West South Central,South,33.1795213,-96.4929797
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Carson County,TX-065,Texas,TX,West South Central,South,35.4578717,-101.4339148
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Crockett County,TX-105,Texas,TX,West South Central,South,30.5977955,-101.1617356
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Dickens County,TX-125,Texas,TX,West South Central,South,33.5985109,-100.7097867
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Fayette County,TX-149,Texas,TX,West South Central,South,29.8896442,-96.8350999
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Gillespie County,TX-171,Texas,TX,West South Central,South,30.314993,-98.9245343
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Hamilton County,TX-193,Texas,TX,West South Central,South,31.6368668,-98.2212979
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Henderson County,TX-213,Texas,TX,West South Central,South,32.1321367,-95.8142885
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Irion County,TX-235,Texas,TX,West South Central,South,31.2557696,-100.8903099
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Kent County,TX-263,Texas,TX,West South Central,South,33.2438434,-100.7097867
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Lee County,TX-287,Texas,TX,West South Central,South,30.2967161,-96.9638624
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Anderson County,TX-001,Texas,TX,West South Central,South,31.776932,-95.6457951
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Bell County,TX-027,Texas,TX,West South Central,South,31.134411,-97.5247243
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Brown County,TX-049,Texas,TX,West South Central,South,31.7705105,-98.9245343
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Chambers County,TX-071,Texas,TX,West South Central,South,29.7524956,-94.6863782
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Comal County,TX-091,Texas,TX,West South Central,South,29.8105572,-98.2212979
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Dallam County,TX-111,Texas,TX,West South Central,South,36.20745,-102.5298028
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Ector County,TX-135,Texas,TX,West South Central,South,31.8246483,-102.5298028
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Foard County,TX-155,Texas,TX,West South Central,South,33.9865825,-99.7678687
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Hardin County,TX-199,Texas,TX,West South Central,South,30.364764,-94.315422
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Gray County,TX-179,Texas,TX,West South Central,South,35.3352558,-100.8903099
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Hood County,TX-221,Texas,TX,West South Central,South,32.4296296,-97.8286368
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Jasper County,TX-241,Texas,TX,West South Central,South,30.9263644,-93.9878427
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,King County,TX-269,Texas,TX,West South Central,South,33.644342,-100.1703257
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Limestone County,TX-293,Texas,TX,West South Central,South,31.5461078,-96.663812
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Baylor County,TX-023,Texas,TX,West South Central,South,33.5373926,-99.2785583
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Briscoe County,TX-045,Texas,TX,West South Central,South,34.526178,-101.1617356
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Castro County,TX-069,Texas,TX,West South Central,South,34.4985047,-102.3463875
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Colorado County,TX-089,Texas,TX,West South Central,South,29.5378648,-96.4929797
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Culberson County,TX-109,Texas,TX,West South Central,South,31.347767,-104.4723301
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Eastland County,TX-133,Texas,TX,West South Central,South,32.3240465,-98.7481167
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Floyd County,TX-153,Texas,TX,West South Central,South,34.0791533,-101.2523792
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Gonzales County,TX-177,Texas,TX,West South Central,South,29.4834878,-97.5247243
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Hardeman County,TX-197,Texas,TX,West South Central,South,34.2177242,-99.634135
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Hockley County,TX-219,Texas,TX,West South Central,South,33.6212592,-102.3463875
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Jackson County,TX-239,Texas,TX,West South Central,South,28.9340886,-96.5356449
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Kimble County,TX-267,Texas,TX,West South Central,South,30.4338473,-99.8124935
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Liberty County,TX-291,Texas,TX,West South Central,South,30.1633593,-94.8105955
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Angelina County,TX-005,Texas,TX,West South Central,South,31.2704698,-94.645035
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Blanco County,TX-031,Texas,TX,West South Central,South,30.3500511,-98.3964938
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Burnet County,TX-053,Texas,TX,West South Central,South,30.7270349,-98.2212979
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Childress County,TX-075,Texas,TX,West South Central,South,34.5257527,-100.1703257
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Concho County,TX-095,Texas,TX,West South Central,South,31.3431641,-99.8124935
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Dawson County,TX-115,Texas,TX,West South Central,South,32.7717423,-101.9804613
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,El Paso County,TX-141,Texas,TX,West South Central,South,31.8039824,-106.2051484
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Franklin County,TX-159,Texas,TX,West South Central,South,33.1959954,-95.1849219
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Gregg County,TX-183,Texas,TX,West South Central,South,32.4892547,-94.8520636
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Harrison County,TX-203,Texas,TX,West South Central,South,32.5539228,-94.315422
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Houston County,TX-225,Texas,TX,West South Central,South,31.2377559,-95.4777811
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Jefferson County,TX-245,Texas,TX,West South Central,South,29.8165398,-94.1513764
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Knox County,TX-275,Texas,TX,West South Central,South,33.6734243,-99.8124935
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Llano County,TX-299,Texas,TX,West South Central,South,30.692528,-98.7481167
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Andrews County,TX-003,Texas,TX,West South Central,South,32.342627,-102.7135121
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Burleson County,TX-051,Texas,TX,West South Central,South,30.4500257,-96.663812
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Bexar County,TX-029,Texas,TX,West South Central,South,29.4200763,-98.5721016
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Cherokee County,TX-073,Texas,TX,West South Central,South,31.7981828,-95.1432068
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Comanche County,TX-093,Texas,TX,West South Central,South,31.9755461,-98.5721016
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Dallas County,TX-113,Texas,TX,West South Central,South,32.8024682,-96.8350999
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Edwards County,TX-137,Texas,TX,West South Central,South,29.9282955,-100.439656
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Fort Bend County,TX-157,Texas,TX,West South Central,South,29.5692614,-95.8142885
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Grayson County,TX-181,Texas,TX,West South Central,South,33.7062406,-96.663812
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Harris County,TX-201,Texas,TX,West South Central,South,29.7751825,-95.3102505
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Hopkins County,TX-223,Texas,TX,West South Central,South,33.2282942,-95.4777811
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Kinney County,TX-271,Texas,TX,West South Central,South,29.2934865,-100.3497895
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Jeff Davis County,TX-243,Texas,TX,West South Central,South,30.750805,-104.1930918
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Lipscomb County,TX-295,Texas,TX,West South Central,South,36.2464455,-100.3497895
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Madison County,TX-313,Texas,TX,West South Central,South,30.9888479,-95.940971
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Newton County,TX-351,Texas,TX,West South Central,South,30.9359604,-93.6623239
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Milam County,TX-331,Texas,TX,West South Central,South,30.8092642,-96.9795011
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Polk County,TX-373,Texas,TX,West South Central,South,30.7150882,-94.8105955
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Robertson County,TX-395,Texas,TX,West South Central,South,31.0080004,-96.4929797
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Shackelford County,TX-417,Texas,TX,West South Central,South,32.8242297,-99.2785583
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Upshur County,TX-459,Texas,TX,West South Central,South,32.7099747,-94.976654
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Tarrant County,TX-439,Texas,TX,West South Central,South,32.7732044,-97.3516558
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Wharton County,TX-481,Texas,TX,West South Central,South,29.3690932,-96.1526985
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Young County,TX-503,Texas,TX,West South Central,South,33.2200087,-98.7481167
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Lynn County,TX-305,Texas,TX,West South Central,South,33.1446401,-101.7979613
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Midland County,TX-329,Texas,TX,West South Central,South,31.8781368,-101.9804613
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Pecos County,TX-371,Texas,TX,West South Central,South,30.8253214,-102.6216211
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Navarro County,TX-349,Texas,TX,West South Central,South,32.0991878,-96.4929797
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Roberts County,TX-393,Texas,TX,West South Central,South,35.8540979,-100.8903099
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Scurry County,TX-415,Texas,TX,West South Central,South,32.6937844,-100.8903099
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Swisher County,TX-437,Texas,TX,West South Central,South,34.5532757,-101.7979613
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Washington County,TX-477,Texas,TX,West South Central,South,30.2352956,-96.365157
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Tyler County,TX-457,Texas,TX,West South Central,South,30.7324447,-94.315422
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Yoakum County,TX-501,Texas,TX,West South Central,South,33.2114703,-102.8975098
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Ochiltree County,TX-357,Texas,TX,West South Central,South,36.2921544,-100.8000051
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Martin County,TX-317,Texas,TX,West South Central,South,32.2364722,-101.9804613
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Presidio County,TX-377,Texas,TX,West South Central,South,29.9480666,-104.1001326
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Runnels County,TX-399,Texas,TX,West South Central,South,31.8714508,-99.9912254
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Sherman County,TX-421,Texas,TX,West South Central,South,36.2643429,-101.9804613
1999-08-01,1999-12-10,Emergency Declaration,Fire,Extreme Fire Hazards,131.0,Mitchell County,TX-335,Texas,TX,West South Central,South,32.3360516,-100.8903099
